"seed","sample_size","p","q","rank","sigma","signal","design","cov_scale","scaledgd_eta","scaledgd_maxit","scaledgd_tol","scaledgd_frob_tol","scaledgd_stop_rule","scaledgd_stop_window","scaledgd_ridge","scaledgd_backtrack","iter","converged","hit_maxit","init_objective","final_objective","objective_drop","final_rel_objective_change","window_rel_objective","window_rel_frob","init_truth_frob","init_rel_truth_frob","final_step_frob","final_rel_step_frob","final_truth_frob","final_rel_truth_frob","minimax_rate","final_over_minimax_rate","final_sq_over_minimax_sq","eta_last","backtrack_total","stop_streak","rank_1e8","rank_1e4","reference_maxit","reference_tol","reference_iter","reference_converged","reference_truth_frob","reference_rel_truth_frob","reference_over_minimax_rate","frob_diff_vs_reference","rel_frob_diff_vs_reference","objective_gap_vs_reference"
20260527,400,30,25,2,0.5,"6,4.4","kronecker",0.2,1,10000,3e-06,0.001,"window",100,1e-06,TRUE,2028,TRUE,FALSE,0.763582656529587,0.100699772033032,0.662882884496554,2.68958961021905e-06,2.995775515514e-06,0.000188944413744255,22.4964529170571,3.02354200355791,0.00172608774707016,0.000178978095925418,5.16456323996245,0.694121599686409,0.262202212042538,19.6968713563888,387.966741230131,1,0,1,2,2,10000,0,NA,NA,NA,NA,NA,NA,NA,NA
