"iter","objective","rel_objective_change","step_frob","rel_step_frob","truth_frob","rel_truth_frob","truth_matrix_mse","eta_step","backtrack_count","backtrack_total","accepted_no_move","stop_condition","stop_streak","window_rel_objective","window_rel_frob","rank_1e8","rank_1e4","converged"
0,0.763582656529587,NA,NA,NA,22.4964529170571,3.02354200355791,0.674787191799154,NA,NA,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
1,0.749849514733506,0.00778707011278104,0.124671372985319,0.00543487027136437,22.4546009904746,3.01791706977753,0.672278807521895,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
2,0.738694704019672,0.00637472572350473,0.112454760996842,0.00491141295994748,22.4135198786893,3.0123957341477,0.669821164469866,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
3,0.72930527463816,0.00540027490726526,0.103326132437211,0.00452090825755933,22.3729625099844,3.00694479002397,0.667399268630892,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
4,0.721167520946624,0.0047057935986683,0.096383990690136,0.00422468226704517,22.3327644822971,3.00154214163221,0.665003159229002,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
5,0.71394935580468,0.00419376095243454,0.0909909276978391,0.0039953212620897,22.2928130878343,2.99617264095117,0.662626020492154,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
6,0.707431362509049,0.00380290892117408,0.0866977236439056,0.00381346318775704,22.253028883601,2.99082561077619,0.660263059325841,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
7,0.701465230794847,0.0034942146695931,0.083190100314604,0.00366553786403521,22.2133545005302,2.98549334065689,0.657910824221632,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
8,0.695948157789679,0.00324254231312752,0.0802499176837416,0.00354211315245922,22.1737477285391,2.98017015752301,0.655566784438524,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
9,0.690806822530378,0.00303154034260206,0.0777267680469003,0.00343667953225637,22.1341771682254,2.97485184126871,0.653229065219186,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
10,0.685987230644911,0.0028504686764007,0.0755174046551612,0.00334476688684101,22.094619438786,2.9695352494946,0.650896277526372,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
11,0.681448221935624,0.00269219637419807,0.0735510596663202,0.00326331225895698,22.0550573347099,2.96421806976568,0.64856740538312,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
12,0.677157294528872,0.00255192360417343,0.0717791054187877,0.00319021344775269,22.0154785623378,2.9588986498039,0.646241728438342,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
13,0.673087908592127,0.0024263591435458,0.0701678551896071,0.00312401739199654,21.9758748314547,2.95357587539746,0.643918766143687,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
14,0.66921774108628,0.00231318837819076,0.0686935978144335,0.00306370473933025,21.9362411653383,2.94824907767073,0.641598235285176,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
15,0.665527553627536,0.00221072863528446,0.0673392047236239,0.00300854230237243,21.8965753472022,2.94291795868579,0.63928001591427,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
16,0.662000455386701,0.00211770632863585,0.066091836021213,0.00295798308781418,21.8568774546939,2.93758252887851,0.636964122759339,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
17,0.658621419467004,0.00203311371470809,0.0649414107545866,0.00291159949165111,21.817149454829,2.93224305261745,0.634650680445793,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
18,0.655376960675044,0.00195611774566478,0.0638796056580261,0.00286903949415349,21.7773948442599,2.92689999985558,0.632339901603733,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
19,0.652254914912231,0.00188600290869138,0.0628992165196004,0.00282999868357243,21.7376183270914,2.92155400282851,0.630032067379068,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
20,0.649244281661496,0.00182213605392406,0.0619937653342214,0.00279420304300129,21.6978255264965,2.91620581729537,0.627727510104376,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
21,0.646335105054103,0.00176394524434082,0.0611572709124587,0.00276139891988361,21.6580227283938,2.91085628808887,0.625426598004831,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
22,0.643518378220608,0.0017109073510293,0.0603841251175095,0.00273134765445127,21.6182166562353,2.90550631884652,0.623129721861236,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
23,0.640785961650942,0.00166254092797208,0.059669034474939,0.00270382310325316,21.5784142760518,2.9001568458087,0.620837283558553,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
24,0.63813051016486,0.00161840212443705,0.0590069995962218,0.00267861084475812,21.5386226306585,2.89480881553563,0.618549686434553,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
25,0.63554540553382,0.00157808221933398,0.0583933140478563,0.00265550825431508,21.4988487015394,2.88946316634455,0.61626732732224,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
26,0.633024693279645,0.0015412059155596,0.0578235709119876,0.00263432492515316,21.459099296549,2.8841208132168,0.613990590158867,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
27,0.63056302303292,0.00150742989794063,0.0572936699742368,0.00261488311838271,21.4193809612547,2.87878263588206,0.611719841017812,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
28,0.628155592289893,0.00147644139418136,0.0567998217176027,0.00259701806847195,21.3796999115228,2.87344946975796,0.609455424409022,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
29,0.625798093613351,0.00144795662509516,0.0563385464624835,0.0025805780669941,21.3400619848452,2.86812209940827,0.607197660689381,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
30,0.623486665383007,0.00142171911716716,0.0559066683571405,0.00256542430879272,21.3004726078878,2.86280125418139,0.604946844425839,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
31,0.621217846181474,0.00139749789752502,0.0555013047153137,0.00255143052080743,21.2609367778132,2.85748760570014,0.602703243560224,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
32,0.618988532845625,0.00137508561301575,0.0551198515938668,0.00253848241226252,21.2214590550653,2.85218176689199,0.600467099234418,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
33,0.616795942145841,0.00135429662119376,0.0547599666382536,0.00252647699164915,21.1820435654838,2.84688429227322,0.598238626146738,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
34,0.614637575992014,0.00133496509829364,0.0544195501971028,0.00251532179532362,21.1426940098219,2.84159567922814,0.596018013323944,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
35,0.612511190012343,0.00131694320216968,0.0540967255913653,0.00250493406779753,21.1034136789666,2.83631637005471,0.593805425207457,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
36,0.610414765311664,0.00130009931941193,0.0537898192670721,0.00249523992709712,21.0642054733812,2.83104675457761,0.591601002966427,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
37,0.60834648319016,0.00128431641714588,0.0534973413957133,0.00248617354136253,21.0250719255085,2.82578717315926,0.58940486596374,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
38,0.606304702589434,0.00126949051219149,0.0532179673312812,0.00247767633600426,20.9860152240764,2.82053791996652,0.587217113313558,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
39,0.604287940028842,0.00125552926374459,0.0529505201980646,0.00246969624470329,20.9470372394346,2.81529924637593,0.585037825480347,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
40,0.602294851798593,0.0012423506906206,0.0526939547721319,0.00246218701252449,20.9081395492185,2.81007136442301,0.58286706587946,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
41,0.600324218185183,0.00122988201029198,0.052447342732194,0.00245510755543411,20.8693234637854,2.80485445022087,0.580704882448138,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
42,0.598374929517612,0.00121805859426511,0.0522098592900527,0.00244842137748922,20.8305900509934,2.79964864729054,0.578551309163395,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
43,0.596445973837884,0.00120682303263464,0.0519807711641628,0.00244209604477922,20.7919401600049,2.79445406976014,0.576406367489632,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
44,0.594536426015503,0.0011961242996469,0.0517594258284109,0.00243610271369506,20.7533744438857,2.78927080540225,0.574270067744168,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
