"seed","sample_size","p","q","rank","sigma","signal","design","cov_scale","scaledgd_eta","scaledgd_maxit","scaledgd_tol","scaledgd_frob_tol","scaledgd_stop_rule","scaledgd_stop_window","scaledgd_ridge","scaledgd_backtrack","iter","converged","hit_maxit","init_objective","final_objective","objective_drop","final_rel_objective_change","window_rel_objective","window_rel_frob","init_truth_frob","init_rel_truth_frob","final_step_frob","final_rel_step_frob","final_truth_frob","final_rel_truth_frob","minimax_rate","final_over_minimax_rate","final_sq_over_minimax_sq","eta_last","backtrack_total","stop_streak","rank_1e8","rank_1e4","reference_maxit","reference_tol","reference_iter","reference_converged","reference_truth_frob","reference_rel_truth_frob","reference_over_minimax_rate","frob_diff_vs_reference","rel_frob_diff_vs_reference","objective_gap_vs_reference"
20260527,500,30,25,2,0.5,"6,4.4","kronecker",0.2,0.1,5000,3e-06,0.001,"window",100,1e-06,TRUE,5000,FALSE,TRUE,0.798843721496898,0.173797996314111,0.625045725182787,2.18839580882884e-05,2.23153689764427e-05,0.000157334735864219,20.7633098625192,2.79060613393925,0.00166715462926665,0.000155953382601921,8.12714554267652,1.09229512794346,0.234520787991171,34.6542650324988,1200.91808494267,0.1,0,0,2,2,5000,0,NA,NA,NA,NA,NA,NA,NA,NA
