"iter","objective","rel_objective_change","step_frob","rel_step_frob","truth_frob","rel_truth_frob","truth_matrix_mse","eta_step","backtrack_count","backtrack_total","accepted_no_move","stop_condition","stop_streak","window_rel_objective","window_rel_frob","rank_1e8","rank_1e4","converged"
0,0.798843721496898,NA,NA,NA,20.7633098625192,2.79060613393925,0.574820048595981,NA,NA,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
1,0.797341714708513,0.000834984590620724,0.0128624138016145,0.000588200626066135,20.7581637677178,2.78991449451308,0.57453515067652,0.1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
2,0.795861578069821,0.000823514319274499,0.0127725863475423,0.000584234314454013,20.7530319641894,2.78922477584591,0.574251114275557,0.1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
3,0.794402662727399,0.000812376276789826,0.0126847911066539,0.000580358581329146,20.7479141340736,2.78853693521702,0.573967921219852,0.1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
4,0.792964343511026,0.000801558784017291,0.0125989732924712,0.000576571004486341,20.7428099673812,2.78785093096362,0.573685553790519,0.1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
5,0.791546018012101,0.000791050588405952,0.0125150794750788,0.000572869220568219,20.737719161727,2.78716672244487,0.573403994707543,0.1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
6,0.790147105701997,0.000780840846977415,0.0124330575446269,0.00056925092351319,20.7326414220717,2.78648427000726,0.57312322711494,0.1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
7,0.788767047088353,0.000770919110082249,0.0123528566764899,0.000565713863074525,20.7275764604756,2.78580353495145,0.572843234566485,0.1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
8,0.7874053029074,0.000761275305898386,0.0122744272979566,0.000562255843405043,20.7225239958608,2.78512447950031,0.572564001012033,0.1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
9,0.786061353350562,0.00075189972562572,0.0121977210563632,0.000558874721703585,20.7174837537832,2.78444706676837,0.572285510784363,0.1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
10,0.784734697323635,0.000742783009350766,0.0121226907885541,0.000555568406918294,20.7124554662143,2.78377126073234,0.57200774858655,0.1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
11,0.783424851736968,0.000733916132538682,0.0120492904915943,0.000552334858503288,20.7074388713302,2.78309702620289,0.571730699479838,0.1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
12,0.782131350825153,0.000725290393118916,0.0119774752946337,0.000549172085224509,20.7024337133097,2.78242432879742,0.571454348871977,0.1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
13,0.780853745494807,0.000716897399147527,0.0119072014318644,0.000546078144012093,20.6974397421401,2.78175313491403,0.571178682506027,0.1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
14,0.779591602699115,0.000708729056996208,0.0118384262164735,0.000543051138855029,20.6924567134305,2.78108341170638,0.570903686449592,0.1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
15,0.778344504837867,0.000700777560062571,0.0117711080155469,0.000540089219736217,20.6874843882323,2.78041512705957,0.570629347084473,0.1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
