"iter","objective","rel_objective_change","step_frob","rel_step_frob","truth_frob","rel_truth_frob","truth_matrix_mse","eta_step","backtrack_count","backtrack_total","accepted_no_move","stop_condition","stop_streak","window_rel_objective","window_rel_frob","rank_1e8","rank_1e4","converged"
0,0.614995064492773,NA,NA,NA,14.1462036129446,1.90126154431176,0.266820102211849,NA,NA,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
1,0.568721050693396,0.0286527276873816,0.227665113036442,0.0146978417473663,14.1102719538543,1.89643229941179,0.26546636614897,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
2,0.538497497236136,0.0192663657084868,0.183903707760527,0.0118865356797833,14.0732383560539,1.89145495303166,0.264074717101741,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
3,0.51839250581016,0.0130679389872871,0.150256553264326,0.00972448539319441,14.0339876152669,1.88617962078806,0.262603744513954,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
4,0.504737161491354,0.00899329011869694,0.124247990412938,0.00805389698516036,13.9922432272606,1.88056914028186,0.261043827374429,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
5,0.49510726269816,0.00639972151923873,0.104922637693486,0.00681397627750162,13.9481911048353,1.87464849834822,0.259402713462677,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
6,0.487925996250536,0.00480317809082417,0.0913829969248899,0.00594752405278417,13.9022404331896,1.86847268981855,0.257696385416283,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
7,0.482214113327705,0.00383882191535343,0.0824107690428662,0.00537651216349685,13.8548631908043,1.86210514899365,0.255942978714538,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
8,0.477390296588593,0.00325446687879816,0.076660248610794,0.00501437882422127,13.8064993582795,1.85560500963253,0.254159232706895,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
9,0.473119457815531,0.00289079925793722,0.0729691906548828,0.00478607981962855,13.7575139549112,1.8490213306325,0.252358920292769,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
10,0.469209978286289,0.00265387814172195,0.0705100669504281,0.00463799518874711,13.708187837854,1.84239185942899,0.250552551730519,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
11,0.465550671497113,0.00249066290268747,0.0687675811814197,0.00453662393926613,13.658726017132,1.83574414953992,0.248747728548104,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
12,0.462074749829451,0.00237175127087999,0.0674461455626532,0.00446268792726302,13.6092724068717,1.82909754314376,0.246949727259252,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
13,0.458740106172098,0.00228076140275436,0.0663827017790627,0.00440552274597154,13.5599249591901,1.82246520508656,0.245162086531822,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
14,0.455518732621033,0.00220832589536332,0.0654875348662117,0.00435924872101567,13.5107485887819,1.81585585995736,0.24338710323903,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
15,0.452391029710496,0.00214885788855839,0.0647098074436085,0.00432053115691154,13.4617852190002,1.8092751422897,0.241626215043322,1,0,0,FALSE,FALSE,0,NA,NA,2,2,FALSE
