"seed","sample_size","p","q","rank","sigma","signal","design","cov_scale","scaledgd_eta","scaledgd_maxit","scaledgd_tol","scaledgd_frob_tol","scaledgd_stop_rule","scaledgd_stop_window","scaledgd_ridge","scaledgd_backtrack","iter","converged","hit_maxit","init_objective","final_objective","objective_drop","final_rel_objective_change","window_rel_objective","window_rel_frob","init_truth_frob","init_rel_truth_frob","final_step_frob","final_rel_step_frob","final_truth_frob","final_rel_truth_frob","minimax_rate","final_over_minimax_rate","final_sq_over_minimax_sq","eta_last","backtrack_total","stop_streak","rank_1e8","rank_1e4","reference_maxit","reference_tol","reference_iter","reference_converged","reference_truth_frob","reference_rel_truth_frob","reference_over_minimax_rate","frob_diff_vs_reference","rel_frob_diff_vs_reference","objective_gap_vs_reference"
20260527,500,30,25,2,0.5,"6,4.4","kronecker",0.2,0.5,5000,3e-06,0.001,"window",100,1e-06,TRUE,3378,TRUE,FALSE,0.798843721496898,0.104900490689049,0.693943230807849,2.84193868748657e-06,2.99807394380344e-06,0.000138084708600846,20.7633098625192,2.79060613393925,0.00126586758757134,0.000134437740710128,3.97201042513182,0.533841508402873,0.234520787991171,16.9367093602011,286.852123951924,0.5,0,1,2,2,5000,0,NA,NA,NA,NA,NA,NA,NA,NA
