"seed","sample_size","p","q","rank","sigma","signal","design","cov_scale","scaledgd_eta","scaledgd_maxit","scaledgd_tol","scaledgd_frob_tol","scaledgd_stop_rule","scaledgd_stop_window","scaledgd_ridge","scaledgd_backtrack","iter","converged","hit_maxit","init_objective","final_objective","objective_drop","final_rel_objective_change","window_rel_objective","window_rel_frob","init_truth_frob","init_rel_truth_frob","final_step_frob","final_rel_step_frob","final_truth_frob","final_rel_truth_frob","minimax_rate","final_over_minimax_rate","final_sq_over_minimax_sq","eta_last","backtrack_total","stop_streak","rank_1e8","rank_1e4","reference_maxit","reference_tol","reference_iter","reference_converged","reference_truth_frob","reference_rel_truth_frob","reference_over_minimax_rate","frob_diff_vs_reference","rel_frob_diff_vs_reference","objective_gap_vs_reference"
20260527,1500,30,25,2,0.5,"6,4.4","kronecker",0.2,1,10000,3e-06,0.001,"window",100,1e-06,TRUE,1004,TRUE,FALSE,0.509817100309042,0.115159960449415,0.394657139859627,2.49153805580474e-06,2.99954121782023e-06,0.000208755770547859,10.8886717750925,1.4634465529446,0.00167206738784275,0.000190429655546215,1.87723549283235,0.252302013302943,0.135400640077266,13.8643029439234,192.218896120883,1,0,1,2,2,10000,0,NA,NA,NA,NA,NA,NA,NA,NA
