"seed","sample_size","p","q","rank","sigma","signal","design","cov_scale","scaledgd_eta","scaledgd_maxit","scaledgd_tol","scaledgd_frob_tol","scaledgd_stop_rule","scaledgd_stop_window","scaledgd_ridge","scaledgd_backtrack","iter","converged","hit_maxit","init_objective","final_objective","objective_drop","final_rel_objective_change","window_rel_objective","window_rel_frob","init_truth_frob","init_rel_truth_frob","final_step_frob","final_rel_step_frob","final_truth_frob","final_rel_truth_frob","minimax_rate","final_over_minimax_rate","final_sq_over_minimax_sq","eta_last","backtrack_total","stop_streak","rank_1e8","rank_1e4","reference_maxit","reference_tol","reference_iter","reference_converged","reference_truth_frob","reference_rel_truth_frob","reference_over_minimax_rate","frob_diff_vs_reference","rel_frob_diff_vs_reference","objective_gap_vs_reference"
20260527,2000,30,25,2,0.5,"6,4.4","kronecker",0.2,1,10000,3e-06,0.001,"window",100,1e-06,TRUE,1165,TRUE,FALSE,0.352366008697774,0.122390893437238,0.229975115260536,2.58014228752583e-06,2.99211504777562e-06,0.000219210563772206,8.28074492805294,1.11293901323145,0.00171731377409156,0.000203352909818189,1.71570913359967,0.23059273612834,0.117260393995586,14.6316166536526,214.084205899443,1,0,1,2,2,10000,0,NA,NA,NA,NA,NA,NA,NA,NA
